DepartamentoCodigo	MateriaCodigo	MateriaDescripcion	totalProfesores	conTituloCompatible	conTituloYFormacionCompatible
10	693	PSICOLOGIA (DEPORTIVA)                            	261	42	25
10	697	QUIMICA                                           	247	103	87
10	720	SOCIOLOGIA                                        	186	148	140
10	730	SEGURIDAD E HIGIENE/ALIMENTARIA                   	1	0	0
10	731	SEGURIDAD E HIGIENE INDUSTRIAL                    	3	1	0
10	756	TECNICAS INSTRUMENTALES                           	1	0	0
10	770	TALLER                                            	1	0	0
10	772	TECNOLOGIA DE ALIMENTOS/ALIMENTARIA               	2	0	0
10	773	TECNOLOGIA DE LA ENERGIA                          	1	0	0
10	784	TECNOLOGIA TEXTIL                                 	1	0	0
10	786	GABINETE DE INFORMATICA - HARDWARE                	9	7	3
10	787	GABINETE DE INFORMATICA - SOFTWARE                	20	13	7
10	816	RECURSOS NATURALES (DEL PARAGUAY)                 	3	1	1
10	862	LENGUA Y LITERATURA GUARANI                       	3	2	2
10	875	TECNOLOGIA MECANICA                               	1	1	1
10	892	ANTROPOLOGIA SOCIAL Y CULTURAL                    	214	122	112
10	903	HOTELERIA                                         	1	1	0
10	904	GASTRONOMIA                                       	2	1	0
10	933	ANATOMIA                                          	2	0	0
10	935	NUTRICION DEL DEPORTISTA                          	2	0	0
10	995	PLAN OPTATIVO/PLAN DIFERENCIADO                   	309	0	0
10	999	NO CORRESPONDE                                    	1	0	0
10	1003	PROYECTO INDUSTRIAL                               	1	0	0
10	1043	PROFETAS                                          	1	0	0
10	1192	ADMINISTRACION TURISTICA                          	1	1	0
10	1215	CIENCIAS BASICAS APLICADAS                        	9	0	0
10	1245	COMUNICACION ORAL Y ESCRITA                       	19	4	3
10	1398	FRUTICULTURA-SILVICULTURA-HORTICULTURA            	13	4	4
10	1399	AGRICULTURA Y PASTURA                             	12	4	4
10	1403	FILOSOFIA Y ANTROPOLOGÍA SOCIAL                   	306	20	15
10	1404	ORIENT.EDUC.Y SOCIOLABORAL SERV.SOCIAL Y PROD.COMU	513	53	39
10	1405	INVESTIGACIÓN SOCIAL Y ESTADÍSTICA                	297	193	176
10	1406	AGROECOLOGIA-METEROLOGÍA-BIOLOGIA GRAL.           	8	2	2
10	1407	ADMIN.RECURSOS NATUR.GEOLOGICOS Y EDAFOLOGICOS    	8	0	0
10	1408	LEGISLACIÓN AMBIENTAL-EVAL. IMPACTO AMBIENTAL     	10	4	2
10	1409	METOD.DE LA INVEST. SOCIOLOGIA.RURAL Y URBANA     	9	4	4
10	1410	DISEÑO Y ELAB. DE PROY.ECONOMÍA AMBIENTAL         	9	0	0
10	1416	CONTABILIDAD Y LEGISLACIÓN APLICADA               	44	33	30
10	1417	TURISMO Y ECOTURISMO                              	1	1	0
10	1418	ENFERMERÍA Y PRÁCTICA                             	5	2	2
10	1419	SALUD PÚBLICA Y COMUNITARIA                       	7	1	1
10	1420	DISEÑO.PROYECT.YPRESUP.Y ANALISIS DE PRODUCTOS    	1	0	0
10	1421	PLANEAM.                                          	1	0	0
10	1422	ENTRENAMIENTO OPERACIONAL                         	2	0	0
10	1427	DIBUJO                                            	1	0	0
10	1428	LABORAT. Y TECNOL.(MATE.YTECN.DE CONST Y LABORAT.)	1	1	1
10	1429	TALLER DE MECÁNICA-SEGURIDAD e HIGIENE            	3	1	1
10	1435	GEOLOGIA Y EDUCACION AMBIENTAL Y SALUD            	80	5	5
10	1438	MODELAJE E INFORMATICA                            	1	0	0
10	1439	PROYECTO Y DIBUJO TECNICO                         	1	1	0
10	1440	TALLER E INSTALACIONES                            	1	0	0
10	1486	LOGICA MATEMATICA Y ESTADISTICA                   	65	52	40
11	5	HISTORIA Y GEOGRAFIA                              	685	510	475
11	7	PROYECTO EDUCATIVO COMUNITARIO/PARTIC. COMUNITARIA	4	0	0
11	8	ORTOGRAFIA                                        	2	0	0
11	10	INVESTIGACION CIENTIF/SOCIAL/INICIACION/DIDACT/ACC	12	4	4
11	12	RELIGION / CATEQUESIS/ ESTUDIO BIBLICO            	7	1	0
11	13	CIENCIAS DE LA NATURALEZA Y SALUD                 	621	351	340
11	23	ADMINISTRACION FINANCIERA                         	108	8	2
11	25	ADMINISTRACION RURAL                              	1	0	0
11	27	EXPRESION PLASTICA (GRAFICA-VISUAL)               	1	0	0
11	28	ADMINISTRACION DE EMPRESAS                        	221	192	124
11	29	DANZA PARAGUAYA/DANZA Y SU DIDACTICA              	2	2	1
11	37	TRABAJO Y TECNOLOGIA                              	1	0	0
11	38	EDUCACION/FORMACION ETICA Y CIUDADANA             	700	463	428
11	39	SOCIOLOGIA Y ANTROPOLOGIA CULTURAL                	263	32	25
11	41	ADMINISTRACION Y MANTENIMIENTO INDUSTRIAL         	1	0	0
11	42	ADMINISTRACION Y LEGISLACION SANITARIA            	1	0	0
11	48	TEATRO                                            	4	3	2
11	49	ALGORITMIA/ALGORITMICA                            	141	107	36
11	56	ANATOMIA Y FISIOLOGIA                             	42	10	6
11	57	ANTROPOLOGIA/ANTROPOLOGIA CULTURAL                	1	0	0
11	66	ANALISIS INSTRUMENTAL                             	6	0	0
11	67	ANALISIS INDUSTRIAL                               	4	0	0
11	83	AVICULTURA                                        	1	0	0
11	102	SALUD (EDUC SANITARIA/EDUC P SALUD)               	71	22	19
11	110	BIOLOGIA                                          	135	84	77
11	124	MODELAJE                                          	1	0	0
11	126	ANALISIS DE PRODUCTO                              	1	0	0
11	139	CALCULO MERCANTILES Y FINANCIEROS                 	190	144	105
11	152	REDACCION COMERCIAL                               	3	3	3
11	154	INSTALACIONES NEUMATICA-HIDRAULICAS               	1	0	0
11	155	CIENCIAS NATURALES                                	1	1	1
11	161	COMUNICACION ESCRITA                              	4	1	1
11	174	ECONOMIA/AGROPECUARIA Y ADMINISTRACION RURAL      	9	0	0
11	175	MAQUINARIAS Y APEROS AGRICOLAS                    	8	0	0
11	183	CONTABILIDAD Y SEMINARIO CONTABLE                 	1	1	0
11	185	CONTABILIDAD/CONTABILIDAD GENERAL                 	18	16	11
11	190	COMUNICACION/PRINCIPIOS                           	12	8	8
11	192	CONTABILIDAD Y GABINETE DE GESTION                	100	93	67
11	198	CULTURA RELIGIOSA                                 	7	1	0
11	223	DACTILOGRAFIA COMPUTARIZADA                       	1	0	0
11	230	DIBUJO TECNICO                                    	102	16	7
11	233	EDUCACION AMBIENTAL Y SALUD                       	16	6	6
11	260	DISEÑO                                            	2	0	0
11	261	DISEÑO Y PROYECTO                                 	5	0	0
11	270	ECONOMIA/NOCIONES                                 	92	77	53
11	283	EDUCACION ARTISTICA/ARTES/EDUC. PARA EL ARTE      	534	355	336
11	286	PERIODISMO                                        	9	2	0
11	288	EDUCACION CRISTIANA                               	5	2	0
11	293	EDUCACION FISICA/Y SUS TECNOLOGIAS/TEORÍA Y PRÁCT.	559	531	522
11	310	ECONOMIA Y GESTION                                	555	373	314
11	314	DISEÑO Y PROYECTO MECANICO                        	1	0	0
11	319	RESISTENCIA                                       	1	0	0
11	320	ELECTRONICA                                       	13	5	1
11	321	ELECTRONICA DIGITAL                               	9	8	0
11	322	ELECTRONICA INDUSTRIAL                            	9	4	0
11	323	ELECTROTECNIA                                     	14	5	1
11	324	PRACTICA                                          	4	0	0
11	332	ELEMENTOS DE TECNOLOGIA                           	4	0	0
11	352	ORIENT. EDUCACIONAL Y SOCIOLABORAL (EDUC. EN VALOR	388	52	29
11	353	FARMACOLOGIA                                      	41	5	3
11	360	ESTADISTICA/APLICADA/PROBABILIDAD                 	25	20	17
11	361	ESTABILIDAD Y RESISTENCIA DE MATERIALES           	10	5	2
11	362	ELECTRONICA ANALOGICA                             	9	7	0
11	365	FILOSOFIA (E.M)                                   	20	0	0
11	367	FRANCES                                           	2	2	1
11	368	TECNOLOGIA AUTOMOTRIZ                             	3	2	1
11	370	FISICA                                            	586	248	237
11	377	FOTOGRAFIA                                        	6	0	0
11	379	LABORATORIO DIESEL                                	1	0	0
11	383	GABINETE DE INFORMATICA - LABORATORIO             	140	128	45
11	384	GANADO MAYOR                                      	6	6	1
11	387	GRAFICA COMPUTARIZADA                             	11	6	1
11	388	GANADO MENOR                                      	6	5	1
11	391	GEOLOGIA                                          	11	0	0
11	397	POLITICA/FILOSOFIA POLITICA                       	337	222	199
11	403	PORTUGUES                                         	4	2	2
11	406	ANALISIS DEL DISCURSO                             	44	33	30
11	407	COMUNICACION ORAL                                 	4	2	2
11	408	LOGICA MATEMATICA (Y TEORIA DE CONJUNTOS) (ED. SUP	6	6	5
11	409	LABORATORIO DE ELECTROTECNIA(ELECTROT.-LABORAT)   	17	11	2
11	411	TALLER MECANICO                                   	7	3	1
11	412	ELECTRICIDAD Y ELECTRONICA DEL AUTOMOVIL          	3	1	0
11	413	CALCULO DIFERENCIAL E INTEGRAL                    	4	0	0
11	414	QUIMICA ANALITICA                                 	6	6	4
11	415	FISICO-QUIMICA                                    	4	4	3
11	416	MICROBIOLOGIA INDUSTRIAL                          	4	2	1
11	417	TALLER DE SERVICIOS INDUSTRIALES                  	5	0	0
11	418	MERCADOTECNIA Y GABINETE (INFORMATICA)            	5	3	2
11	419	SEMINARIO CONTABLE/GABINETE CONTABLE              	193	180	133
11	420	GUARANI (GUARA ÑEE                                	820	785	754
11	422	HIDRAULICA Y MAQUINAS HIDRAULICAS                 	1	0	0
11	426	HISTORIA DEL DISEÑO                               	7	0	0
11	429	PATOLOGIA/PATOLOGIA GENERAL                       	37	11	2
11	435	INGLES                                            	323	281	263
11	436	INFORMATICA / APLICACIONES INFORMATICAS           	181	118	45
11	437	INSTALACIONES/ELECT.(DIB.TEC.TALLER-DIS-PROY-PRES)	14	7	2
11	439	INSTALACION INDUSTRIAL                            	1	0	0
11	443	ITALIANO                                          	1	1	1
11	452	INTRODUCCION A LA ECONOMIA                        	95	81	60
11	454	ILUSTRACION                                       	11	3	3
11	455	INDUSTRIA GRAFICA                                 	6	0	0
11	480	LABORATORIO                                       	6	1	0
11	482	LABORATORIO DE MECANICA                           	7	1	0
11	486	LABORATORIO DE ELECTRONICA                        	9	6	0
11	489	LABORATORIO DE QUIMICA/QUIMICA PRACTICA           	1	0	0
11	512	CIENCIAS SOCIALES/CIENCIAS SOCIALES Y SUS TECNOLOG	12	9	9
11	514	LEGISLACION APLICADA                              	5	5	5
11	551	CASTELLANO/LENG. Y LIT. CASTELL/LENG. Y LITERATURA	718	563	528
11	554	LENGUAJE DE COMPUTACION                           	2	0	0
11	555	LITERATURA - EDUC.IDIOMATICA (BACHILLERATO)       	2	2	2
11	570	MARKETING/INTRODUCCION/GASTRONOMICO               	2	0	0
11	580	MATEMATICA / MATEMATICA Y SU DIDACTICA            	735	682	559
11	583	MATEMATICA FINANCIERA                             	1	0	0
11	584	MATEMATICA APLICADA (INFORM. /A LA VIDA COTIDIANA)	136	121	84
11	585	MECANICA APLICADA                                 	8	0	0
11	590	ORIENTACION                                       	3	2	2
11	597	OPERACIONES UNITARIAS                             	5	0	0
11	609	MAQUINAS Y EQUIPAMIENTOS                          	1	1	1
11	611	MERCADOTECNIA                                     	90	78	48
11	612	METODOLOGIA DE LA INVESTIGACION (TRAB. CIENTIFICO)	10	4	4
11	620	MUSICA (EDUCACION MUSICAL)                        	2	1	1
11	621	NUTRICION/DIETETICA                               	44	28	4
11	635	ECOTURISMO                                        	2	1	0
11	652	PASANTIA                                          	10	0	0
11	687	ENFERMERIA(FUNDAMENTOS)/INTROD.A LA ENFER./BASICA 	2	2	0
11	690	PUBLICIDAD                                        	13	1	0
11	693	PSICOLOGIA (DEPORTIVA)                            	562	108	51
11	697	QUIMICA                                           	555	350	306
11	699	TEJIDO ARTESANAL                                  	2	0	0
11	713	SALUD COMUNITARIA                                 	2	0	0
11	715	SALUD PUBLICA/ENFERMERIA SALUD PUBLICA            	2	1	0
11	720	SOCIOLOGIA                                        	355	292	247
11	730	SEGURIDAD E HIGIENE/ALIMENTARIA                   	3	0	0
11	731	SEGURIDAD E HIGIENE INDUSTRIAL                    	5	0	0
11	756	TECNICAS INSTRUMENTALES                           	13	0	0
11	770	TALLER                                            	6	0	0
11	772	TECNOLOGIA DE ALIMENTOS/ALIMENTARIA               	7	0	0
11	773	TECNOLOGIA DE LA ENERGIA                          	5	0	0
11	780	JAPONES                                           	1	0	0
11	781	TALLER DE DISEÑO                                  	9	4	3
11	784	TECNOLOGIA TEXTIL                                 	2	0	0
11	786	GABINETE DE INFORMATICA - HARDWARE                	87	78	26
11	787	GABINETE DE INFORMATICA - SOFTWARE                	120	107	36
11	796	ORGANIZACION DEL LENGUAJE (EJA)                   	1	0	0
11	816	RECURSOS NATURALES (DEL PARAGUAY)                 	5	3	3
11	831	REFRIGERACION Y CALEFAC.DE INSTALACIONES          	1	1	1
11	862	LENGUA Y LITERATURA GUARANI                       	4	2	2
11	875	TECNOLOGIA MECANICA                               	6	2	1
11	892	ANTROPOLOGIA SOCIAL Y CULTURAL                    	409	215	179
11	903	HOTELERIA                                         	7	5	0
11	904	GASTRONOMIA                                       	9	1	0
11	926	ENTRENAMIENTO OPERACIONAL                         	2	0	0
11	927	METODOS Y TIEMPOS                                 	1	0	0
11	933	ANATOMIA                                          	11	4	3
11	934	ECONOMIA                                          	2	0	0
11	935	NUTRICION DEL DEPORTISTA                          	10	7	0
11	942	TOPOGRAFIA (PRACTICA)                             	6	0	0
11	955	ENFERMEDADES DE ADULTOS                           	2	0	0
11	956	CALIDAD / GESTION DE CALIDAD                      	1	1	1
11	995	PLAN OPTATIVO/PLAN DIFERENCIADO                   	748	0	0
11	999	NO CORRESPONDE                                    	7	0	0
11	1003	PROYECTO INDUSTRIAL                               	4	0	0
11	1004	ECONOMIA AGROPECUARIA                             	2	0	0
11	1192	ADMINISTRACION TURISTICA                          	9	4	0
11	1215	CIENCIAS BASICAS APLICADAS                        	14	7	7
11	1245	COMUNICACION ORAL Y ESCRITA                       	49	7	4
11	1398	FRUTICULTURA-SILVICULTURA-HORTICULTURA            	12	7	2
11	1399	AGRICULTURA Y PASTURA                             	11	7	2
11	1403	FILOSOFIA Y ANTROPOLOGÍA SOCIAL                   	575	79	67
11	1404	ORIENT.EDUC.Y SOCIOLABORAL SERV.SOCIAL Y PROD.COMU	947	134	83
11	1405	INVESTIGACIÓN SOCIAL Y ESTADÍSTICA                	502	321	267
11	1406	AGROECOLOGIA-METEROLOGÍA-BIOLOGIA GRAL.           	8	1	1
11	1407	ADMIN.RECURSOS NATUR.GEOLOGICOS Y EDAFOLOGICOS    	7	0	0
11	1408	LEGISLACIÓN AMBIENTAL-EVAL. IMPACTO AMBIENTAL     	11	4	3
11	1409	METOD.DE LA INVEST. SOCIOLOGIA.RURAL Y URBANA     	12	4	3
11	1410	DISEÑO Y ELAB. DE PROY.ECONOMÍA AMBIENTAL         	5	0	0
11	1416	CONTABILIDAD Y LEGISLACIÓN APLICADA               	208	180	136
11	1417	TURISMO Y ECOTURISMO                              	7	5	0
11	1418	ENFERMERÍA Y PRÁCTICA                             	61	44	7
11	1419	SALUD PÚBLICA Y COMUNITARIA                       	69	35	8
11	1420	DISEÑO.PROYECT.YPRESUP.Y ANALISIS DE PRODUCTOS    	3	0	0
11	1421	PLANEAM.                                          	4	1	0
11	1422	ENTRENAMIENTO OPERACIONAL                         	5	0	0
11	1423	TALLER MECANICO.-SEG.e HIG.-ELECTROTECNIA         	4	1	0
11	1424	TALLER AUTOMOTRIZ-SEGURIDAD e HIGIENE             	3	2	0
11	1425	INSTALACIÓN INDUSTRIAL -CÁLCULOS MECÁNICOS        	4	2	0
11	1426	TALLER MECÁNICO -MANTEN. MECAN.Y TECN. MATERIALES 	3	3	1
11	1427	DIBUJO                                            	5	0	0
11	1428	LABORAT. Y TECNOL.(MATE.YTECN.DE CONST Y LABORAT.)	14	3	1
11	1429	TALLER DE MECÁNICA-SEGURIDAD e HIGIENE            	4	2	1
11	1435	GEOLOGIA Y EDUCACION AMBIENTAL Y SALUD            	151	9	6
11	1436	TRABAJO ARTESANALES                               	1	0	0
11	1438	MODELAJE E INFORMATICA                            	2	0	0
11	1439	PROYECTO Y DIBUJO TECNICO                         	9	7	2
11	1440	TALLER E INSTALACIONES                            	9	0	0
11	1442	TECNOLOG. ALTERNATIVA-INDUST. ALIMENT. Y ORGANICAS	3	0	0
11	1485	METACOGNICION COMO ESTRAT. PARA EL MEJORAMIENTO   	1	0	0
11	1486	LOGICA MATEMATICA Y ESTADISTICA                   	146	127	99
11	1590	DISEÑO MECANICO                                   	1	0	0
12	5	HISTORIA Y GEOGRAFIA                              	55	48	47
12	12	RELIGION / CATEQUESIS/ ESTUDIO BIBLICO            	1	0	0
12	13	CIENCIAS DE LA NATURALEZA Y SALUD                 	51	30	29
12	23	ADMINISTRACION FINANCIERA                         	5	0	0
12	28	ADMINISTRACION DE EMPRESAS                        	11	11	8
12	38	EDUCACION/FORMACION ETICA Y CIUDADANA             	57	45	45
12	39	SOCIOLOGIA Y ANTROPOLOGIA CULTURAL                	13	0	0
12	48	TEATRO                                            	1	1	1
12	49	ALGORITMIA/ALGORITMICA                            	7	5	0
12	56	ANATOMIA Y FISIOLOGIA                             	1	0	0
12	66	ANALISIS INSTRUMENTAL                             	2	0	0
12	67	ANALISIS INDUSTRIAL                               	2	0	0
12	75	ARTES PLASTICAS/ARTES PLASTICAS Y SUS DIDACTICAS  	1	1	1
12	102	SALUD (EDUC SANITARIA/EDUC P SALUD)               	1	1	1
12	110	BIOLOGIA                                          	15	9	9
12	115	BROMATOLOGIA                                      	2	1	0
12	139	CALCULO MERCANTILES Y FINANCIEROS                 	6	5	5
12	155	CIENCIAS NATURALES                                	1	1	1
12	174	ECONOMIA/AGROPECUARIA Y ADMINISTRACION RURAL      	2	0	0
12	175	MAQUINARIAS Y APEROS AGRICOLAS                    	1	0	0
12	190	COMUNICACION/PRINCIPIOS                           	4	2	2
12	192	CONTABILIDAD Y GABINETE DE GESTION                	9	9	8
12	198	CULTURA RELIGIOSA                                 	4	2	0
12	230	DIBUJO TECNICO                                    	6	0	0
12	261	DISEÑO Y PROYECTO                                 	1	0	0
12	270	ECONOMIA/NOCIONES                                 	7	7	5
12	283	EDUCACION ARTISTICA/ARTES/EDUC. PARA EL ARTE      	45	26	26
12	293	EDUCACION FISICA/Y SUS TECNOLOGIAS/TEORÍA Y PRÁCT.	44	28	28
12	310	ECONOMIA Y GESTION                                	55	35	33
12	320	ELECTRONICA                                       	3	1	0
12	321	ELECTRONICA DIGITAL                               	2	0	0
12	322	ELECTRONICA INDUSTRIAL                            	2	0	0
12	323	ELECTROTECNIA                                     	2	0	0
12	332	ELEMENTOS DE TECNOLOGIA                           	1	0	0
12	352	ORIENT. EDUCACIONAL Y SOCIOLABORAL (EDUC. EN VALOR	21	7	7
12	353	FARMACOLOGIA                                      	1	0	0
12	362	ELECTRONICA ANALOGICA                             	2	2	1
12	370	FISICA                                            	51	17	17
12	382	GABINETE DE GESTION                               	1	0	0
12	383	GABINETE DE INFORMATICA - LABORATORIO             	4	3	0
12	384	GANADO MAYOR                                      	1	1	1
12	388	GANADO MENOR                                      	1	0	0
12	397	POLITICA/FILOSOFIA POLITICA                       	24	17	17
12	406	ANALISIS DEL DISCURSO                             	4	2	1
12	408	LOGICA MATEMATICA (Y TEORIA DE CONJUNTOS) (ED. SUP	1	1	1
12	409	LABORATORIO DE ELECTROTECNIA(ELECTROT.-LABORAT)   	3	1	1
12	411	TALLER MECANICO                                   	1	0	0
12	413	CALCULO DIFERENCIAL E INTEGRAL                    	2	0	0
12	414	QUIMICA ANALITICA                                 	2	1	0
12	415	FISICO-QUIMICA                                    	2	2	1
12	416	MICROBIOLOGIA INDUSTRIAL                          	3	0	0
12	417	TALLER DE SERVICIOS INDUSTRIALES                  	2	0	0
12	419	SEMINARIO CONTABLE/GABINETE CONTABLE              	7	7	7
12	420	GUARANI (GUARA ÑEE                                	86	81	80
12	429	PATOLOGIA/PATOLOGIA GENERAL                       	2	1	0
12	435	INGLES                                            	39	12	10
12	436	INFORMATICA / APLICACIONES INFORMATICAS           	10	10	4
12	437	INSTALACIONES/ELECT.(DIB.TEC.TALLER-DIS-PROY-PRES)	4	0	0
12	452	INTRODUCCION A LA ECONOMIA                        	2	2	2
12	482	LABORATORIO DE MECANICA                           	3	0	0
12	486	LABORATORIO DE ELECTRONICA                        	2	2	1
12	512	CIENCIAS SOCIALES/CIENCIAS SOCIALES Y SUS TECNOLOG	3	1	1
12	519	LITERATURA EXTRANJERA (INGLESA                    	1	1	1
12	551	CASTELLANO/LENG. Y LIT. CASTELL/LENG. Y LITERATURA	65	51	49
12	580	MATEMATICA / MATEMATICA Y SU DIDACTICA            	62	56	55
12	584	MATEMATICA APLICADA (INFORM. /A LA VIDA COTIDIANA)	7	4	2
12	585	MECANICA APLICADA                                 	3	0	0
12	597	OPERACIONES UNITARIAS                             	2	1	0
12	611	MERCADOTECNIA                                     	8	8	7
12	620	MUSICA (EDUCACION MUSICAL)                        	1	1	1
12	621	NUTRICION/DIETETICA                               	1	1	0
12	652	PASANTIA                                          	1	0	0
12	691	PROYECTO / SOCIAL                                 	1	0	0
12	693	PSICOLOGIA (DEPORTIVA)                            	55	2	2
12	697	QUIMICA                                           	45	19	18
12	720	SOCIOLOGIA                                        	25	19	18
12	731	SEGURIDAD E HIGIENE INDUSTRIAL                    	2	0	0
12	770	TALLER                                            	1	0	0
12	772	TECNOLOGIA DE ALIMENTOS/ALIMENTARIA               	2	0	0
12	773	TECNOLOGIA DE LA ENERGIA                          	3	0	0
12	786	GABINETE DE INFORMATICA - HARDWARE                	4	3	0
12	787	GABINETE DE INFORMATICA - SOFTWARE                	4	3	0
12	816	RECURSOS NATURALES (DEL PARAGUAY)                 	2	2	2
12	875	TECNOLOGIA MECANICA                               	2	1	0
12	892	ANTROPOLOGIA SOCIAL Y CULTURAL                    	32	15	14
12	995	PLAN OPTATIVO/PLAN DIFERENCIADO                   	56	0	0
12	1003	PROYECTO INDUSTRIAL                               	2	0	0
12	1215	CIENCIAS BASICAS APLICADAS                        	2	1	1
12	1245	COMUNICACION ORAL Y ESCRITA                       	7	1	1
12	1398	FRUTICULTURA-SILVICULTURA-HORTICULTURA            	2	2	2
12	1399	AGRICULTURA Y PASTURA                             	1	0	0
12	1403	FILOSOFIA Y ANTROPOLOGÍA SOCIAL                   	56	12	12
12	1404	ORIENT.EDUC.Y SOCIOLABORAL SERV.SOCIAL Y PROD.COMU	89	24	24
12	1405	INVESTIGACIÓN SOCIAL Y ESTADÍSTICA                	41	27	26
12	1416	CONTABILIDAD Y LEGISLACIÓN APLICADA               	10	9	7
12	1418	ENFERMERÍA Y PRÁCTICA                             	3	1	0
12	1419	SALUD PÚBLICA Y COMUNITARIA                       	4	4	2
12	1429	TALLER DE MECÁNICA-SEGURIDAD e HIGIENE            	3	1	1
12	1435	GEOLOGIA Y EDUCACION AMBIENTAL Y SALUD            	27	0	0
12	1486	LOGICA MATEMATICA Y ESTADISTICA                   	20	14	14
13	5	HISTORIA Y GEOGRAFIA                              	52	39	39
13	6	PROYECTO EDUCATIVO/INSTITUCIONAL/ELABORACION      	1	0	0
13	7	PROYECTO EDUCATIVO COMUNITARIO/PARTIC. COMUNITARIA	1	0	0
13	10	INVESTIGACION CIENTIF/SOCIAL/INICIACION/DIDACT/ACC	1	0	0
13	13	CIENCIAS DE LA NATURALEZA Y SALUD                 	58	35	35
13	28	ADMINISTRACION DE EMPRESAS                        	11	10	1
13	38	EDUCACION/FORMACION ETICA Y CIUDADANA             	45	37	36
13	39	SOCIOLOGIA Y ANTROPOLOGIA CULTURAL                	7	0	0
13	56	ANATOMIA Y FISIOLOGIA                             	1	1	0
13	102	SALUD (EDUC SANITARIA/EDUC P SALUD)               	1	0	0
13	110	BIOLOGIA                                          	5	3	3
13	139	CALCULO MERCANTILES Y FINANCIEROS                 	10	7	2
13	157	METODOLOGIA DE ESTUDIO                            	1	0	0
13	174	ECONOMIA/AGROPECUARIA Y ADMINISTRACION RURAL      	2	0	0
13	175	MAQUINARIAS Y APEROS AGRICOLAS                    	2	0	0
13	190	COMUNICACION/PRINCIPIOS                           	3	3	3
13	192	CONTABILIDAD Y GABINETE DE GESTION                	4	4	0
13	270	ECONOMIA/NOCIONES                                 	5	5	0
13	283	EDUCACION ARTISTICA/ARTES/EDUC. PARA EL ARTE      	57	25	24
13	288	EDUCACION CRISTIANA                               	1	1	1
13	293	EDUCACION FISICA/Y SUS TECNOLOGIAS/TEORÍA Y PRÁCT.	41	31	30
13	310	ECONOMIA Y GESTION                                	55	26	19
13	352	ORIENT. EDUCACIONAL Y SOCIOLABORAL (EDUC. EN VALOR	7	2	2
13	353	FARMACOLOGIA                                      	1	0	0
13	370	FISICA                                            	50	23	23
13	384	GANADO MAYOR                                      	1	1	0
13	388	GANADO MENOR                                      	2	2	0
13	397	POLITICA/FILOSOFIA POLITICA                       	32	20	18
13	406	ANALISIS DEL DISCURSO                             	3	2	2
13	419	SEMINARIO CONTABLE/GABINETE CONTABLE              	9	7	2
13	420	GUARANI (GUARA ÑEE                                	64	61	61
13	429	PATOLOGIA/PATOLOGIA GENERAL                       	1	1	0
13	435	INGLES                                            	31	11	11
13	436	INFORMATICA / APLICACIONES INFORMATICAS           	7	4	2
13	452	INTRODUCCION A LA ECONOMIA                        	3	2	1
13	512	CIENCIAS SOCIALES/CIENCIAS SOCIALES Y SUS TECNOLOG	2	2	2
13	543	GRAMATICA DESCRIPTIVA DEL CASTELLANO (ED.SUP)     	1	0	0
13	551	CASTELLANO/LENG. Y LIT. CASTELL/LENG. Y LITERATURA	69	56	56
13	580	MATEMATICA / MATEMATICA Y SU DIDACTICA            	57	52	52
13	611	MERCADOTECNIA                                     	4	4	0
13	621	NUTRICION/DIETETICA                               	1	0	0
13	624	ORIENTACION EDUCACIONAL Y OCUPACIONAL             	1	0	0
13	652	PASANTIA                                          	1	0	0
13	693	PSICOLOGIA (DEPORTIVA)                            	35	1	0
13	697	QUIMICA                                           	49	31	28
13	720	SOCIOLOGIA                                        	33	25	25
13	892	ANTROPOLOGIA SOCIAL Y CULTURAL                    	38	12	11
13	995	PLAN OPTATIVO/PLAN DIFERENCIADO                   	44	0	0
13	1215	CIENCIAS BASICAS APLICADAS                        	3	1	1
13	1245	COMUNICACION ORAL Y ESCRITA                       	5	0	0
13	1398	FRUTICULTURA-SILVICULTURA-HORTICULTURA            	1	1	0
13	1399	AGRICULTURA Y PASTURA                             	1	1	0
13	1403	FILOSOFIA Y ANTROPOLOGÍA SOCIAL                   	56	2	2
13	1404	ORIENT.EDUC.Y SOCIOLABORAL SERV.SOCIAL Y PROD.COMU	86	26	25
13	1405	INVESTIGACIÓN SOCIAL Y ESTADÍSTICA                	51	26	26
13	1416	CONTABILIDAD Y LEGISLACIÓN APLICADA               	10	6	3
13	1418	ENFERMERÍA Y PRÁCTICA                             	2	1	0
13	1419	SALUD PÚBLICA Y COMUNITARIA                       	2	0	0
13	1435	GEOLOGIA Y EDUCACION AMBIENTAL Y SALUD            	5	0	0
13	1486	LOGICA MATEMATICA Y ESTADISTICA                   	4	4	4
14	5	HISTORIA Y GEOGRAFIA                              	132	89	79
14	7	PROYECTO EDUCATIVO COMUNITARIO/PARTIC. COMUNITARIA	14	4	3
14	10	INVESTIGACION CIENTIF/SOCIAL/INICIACION/DIDACT/ACC	1	1	0
14	12	RELIGION / CATEQUESIS/ ESTUDIO BIBLICO            	2	0	0
14	13	CIENCIAS DE LA NATURALEZA Y SALUD                 	109	32	30
14	23	ADMINISTRACION FINANCIERA                         	2	0	0
14	25	ADMINISTRACION RURAL                              	2	1	0
14	28	ADMINISTRACION DE EMPRESAS                        	13	9	4
14	29	DANZA PARAGUAYA/DANZA Y SU DIDACTICA              	1	1	1
14	35	LEGISLACION Y ORGANIZ.DE LA EDUC.INICIAL          	1	0	0
